point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,3.9010989666e-01,9.3406595290e-02,6.0910233291e-01,nan,nan,-5.3891861858e-02,2.9043327745e-03,1.8763820733e-01,9.9789522885e-01,9.9789522885e-01,2.9043327745e-03
interior,,3.9560440183e-01,9.3406595290e-02,6.0361942209e-01,nan,nan,-2.9078117463e-02,8.4553691520e-04,1.8768094234e-01,9.9803104257e-01,9.9803104257e-01,8.4553691520e-04
interior,,4.0109890699e-01,9.3406595290e-02,5.9813445436e-01,nan,nan,-3.0484452407e-02,9.2930183854e-04,1.8784143651e-01,9.9854101742e-01,9.9854101742e-01,9.2930183854e-04
interior,,4.0659341216e-01,9.3406595290e-02,5.9264714117e-01,nan,nan,-5.0384189331e-02,2.5385665346e-03,1.8791500358e-01,9.9877473534e-01,9.9877473534e-01,2.5385665346e-03
interior,,4.1208791733e-01,9.3406595290e-02,5.8716041911e-01,nan,nan,-6.2610218700e-02,3.9200394856e-03,1.8776442442e-01,9.9829632557e-01,9.9829632557e-01,3.9200394856e-03
interior,,4.1758242249e-01,9.3406595290e-02,5.8167803056e-01,nan,nan,-4.4130047660e-02,1.9474611065e-03,1.8744607875e-01,9.9728452148e-01,9.9728452148e-01,1.9474611065e-03
interior,,4.2307692766e-01,9.3406595290e-02,5.7620112486e-01,nan,nan,-7.3592931316e-04,5.4159195396e-07,1.8717627456e-01,9.9642659487e-01,9.9642659487e-01,5.4159195396e-07
interior,,4.2857143283e-01,9.3406595290e-02,5.7072724865e-01,nan,nan,3.2648847327e-02,1.0659472318e-03,1.8710887726e-01,9.9621222633e-01,9.9621222633e-01,1.0659472318e-03
interior,,4.3406593800e-01,9.3406595290e-02,5.6525288794e-01,nan,nan,4.2935283456e-02,1.8434385655e-03,1.8721963986e-01,9.9656451333e-01,9.9656451333e-01,1.8434385655e-03
interior,,4.3956044316e-01,9.3406595290e-02,5.5977551515e-01,nan,nan,4.0776679290e-02,1.6627375739e-03,1.8744138596e-01,9.9726960243e-01,9.9726960243e-01,1.6627375739e-03
interior,,4.4505494833e-01,9.3406595290e-02,5.5429405162e-01,nan,nan,2.0607884721e-02,4.2468491267e-04,1.8765895176e-01,9.9796115671e-01,9.9796115671e-01,4.2468491267e-04
interior,,4.5054945350e-01,9.3406595290e-02,5.4881012369e-01,nan,nan,-7.8193552219e-03,6.1142316086e-05,1.8770179811e-01,9.9809731977e-01,9.9809731977e-01,6.1142316086e-05
interior,,4.5604395866e-01,9.3406595290e-02,5.4332725785e-01,nan,nan,-1.4404092797e-02,2.0747788930e-04,1.8755542948e-01,9.9763213093e-01,9.9763213093e-01,2.0747788930e-04
interior,,4.6153846383e-01,9.3406595290e-02,5.3784742608e-01,nan,nan,7.9468984841e-03,6.3153195517e-05,1.8738841797e-01,9.9710120212e-01,9.9710120212e-01,6.3153195517e-05
interior,,4.6703296900e-01,9.3406595290e-02,5.3236951735e-01,nan,nan,4.0665222682e-02,1.6536603358e-03,1.8735152342e-01,9.9698389540e-01,9.9698389540e-01,1.6536603358e-03
interior,,4.7252747416e-01,9.3406595290e-02,5.2689090079e-01,nan,nan,6.4849980509e-02,4.2055199720e-03,1.8746394529e-01,9.9734132063e-01,9.9734132063e-01,4.2055199720e-03
interior,,4.7802197933e-01,9.3406595290e-02,5.2140952738e-01,nan,nan,7.3276143728e-02,5.3693932397e-03,1.8765259815e-01,9.9794096455e-01,9.9794096455e-01,5.3693932397e-03
interior,,4.8351648450e-01,9.3406595290e-02,5.1592483355e-01,nan,nan,6.8229497622e-02,4.6552643457e-03,1.8783185897e-01,9.9851058818e-01,9.9851058818e-01,4.6552643457e-03
interior,,4.8901098967e-01,9.3406595290e-02,5.1043747731e-01,nan,nan,5.5878112683e-02,3.1223634770e-03,1.8795210156e-01,9.9889258289e-01,9.9889258289e-01,3.1223634770e-03
interior,,4.9450549483e-01,9.3406595290e-02,5.0494859000e-01,nan,nan,4.1631929246e-02,1.7332175327e-03,1.8800793479e-01,9.9906993278e-01,9.9906993278e-01,1.7332175327e-03
interior,,5.0000000000e-01,9.3406595290e-02,4.9945912900e-01,nan,nan,2.7807468324e-02,7.7325529461e-04,1.8802137604e-01,9.9911262550e-01,9.9911262550e-01,7.7325529461e-04
interior,,5.0549453497e-01,9.3406595290e-02,4.9396957403e-01,nan,nan,1.3746822905e-02,1.8897513998e-04,1.8801835382e-01,9.9910302626e-01,9.9910302626e-01,1.8897513998e-04
interior,,5.1098901033e-01,9.3406595290e-02,4.8848017875e-01,nan,nan,-2.5516561183e-03,6.5109489459e-06,1.8801024106e-01,9.9907725810e-01,9.9907725810e-01,6.5109489459e-06
interior,,5.1648354530e-01,9.3406595290e-02,4.8299097615e-01,nan,nan,-2.1864776531e-02,4.7806845277e-04,1.8798701572e-01,9.9900348683e-01,9.9900348683e-01,4.7806845277e-04
interior,,5.2197802067e-01,9.3406595290e-02,4.7750252983e-01,nan,nan,-4.1099659014e-02,1.6891819710e-03,1.8792803862e-01,9.9881614397e-01,9.9881614397e-01,1.6891819710e-03
interior,,5.2747255564e-01,9.3406595290e-02,4.7201543656e-01,nan,nan,-5.3353270636e-02,2.8465714876e-03,1.8782670625e-01,9.9849421704e-01,9.9849421704e-01,2.8465714876e-03
interior,,5.3296703100e-01,9.3406595290e-02,4.6653037208e-01,nan,nan,-5.2119948696e-02,2.7164890520e-03,1.8770893682e-01,9.9812000523e-01,9.9812000523e-01,2.7164890520e-03
interior,,5.3846156597e-01,9.3406595290e-02,4.6104707572e-01,nan,nan,-3.6690338659e-02,1.3461809509e-03,1.8762511409e-01,9.9785361612e-01,9.9785361612e-01,1.3461809509e-03
interior,,5.4395604134e-01,9.3406595290e-02,4.5556467376e-01,nan,nan,-1.4213901252e-02,2.0203498879e-04,1.8761602563e-01,9.9782473082e-01,9.9782473082e-01,2.0203498879e-04
interior,,5.4945057631e-01,9.3406595290e-02,4.5008169177e-01,nan,nan,3.7077494073e-03,1.3747405668e-05,1.8767924631e-01,9.9802565270e-01,9.9802565270e-01,1.3747405668e-05
interior,,5.5494505167e-01,9.3406595290e-02,4.4459733713e-01,nan,nan,7.9720499935e-03,6.3553581099e-05,1.8777083450e-01,9.9831669359e-01,9.9831669359e-01,6.3553581099e-05
interior,,5.6043958664e-01,9.3406595290e-02,4.3911140963e-01,nan,nan,-2.8868604225e-03,8.3339630990e-06,1.8784848154e-01,9.9856340022e-01,9.9856340022e-01,8.3339630990e-06
interior,,5.6593406200e-01,9.3406595290e-02,4.3362435097e-01,nan,nan,-2.3841776917e-02,5.6843032654e-04,1.8791055951e-01,9.9876061758e-01,9.9876061758e-01,5.6843032654e-04
interior,,5.7142859697e-01,9.3406595290e-02,4.2813614862e-01,nan,nan,-4.8428087380e-02,2.3452796473e-03,1.8797361867e-01,9.9896093217e-01,9.9896093217e-01,2.3452796473e-03
interior,,5.7692307234e-01,9.3406595290e-02,4.2264705591e-01,nan,nan,-6.9471158238e-02,4.8262418269e-03,1.8800945629e-01,9.9907476546e-01,9.9907476546e-01,4.8262418269e-03
interior,,5.8241760731e-01,9.3406595290e-02,4.1715801417e-01,nan,nan,-7.5396743240e-02,5.6846688912e-03,1.8795145781e-01,9.9889053797e-01,9.9889053797e-01,5.6846688912e-03
interior,,5.8791208267e-01,9.3406595290e-02,4.1167096887e-01,nan,nan,-5.6064067794e-02,3.1431796977e-03,1.8779680839e-01,9.9839922339e-01,9.9839922339e-01,3.1431796977e-03
interior,,5.9340661764e-01,9.3406595290e-02,4.0618668198e-01,nan,nan,-1.8578071588e-02,3.4514474392e-04,1.8765038893e-01,9.9793394347e-01,9.9793394347e-01,3.4514474392e-04
interior,,5.9890109301e-01,9.3406595290e-02,4.0070412864e-01,nan,nan,1.1449294850e-02,1.3108635256e-04,1.8761301916e-01,9.9781517544e-01,9.9781517544e-01,1.3108635256e-04
interior,,6.0439562798e-01,9.3406595290e-02,3.9522128031e-01,nan,nan,1.3795822164e-02,1.9032470917e-04,1.8766382585e-01,9.9797664673e-01,9.9797664673e-01,1.9032470917e-04
interior,,6.0989010334e-01,9.3406595290e-02,3.8973752184e-01,nan,nan,-4.5329225872e-03,2.0547387181e-05,1.8771142756e-01,9.9812792029e-01,9.9812792029e-01,2.0547387181e-05
interior,,6.1538463831e-01,9.3406595290e-02,3.8425313928e-01,nan,nan,-1.9331175075e-02,3.7369432977e-04,1.8773513703e-01,9.9820326237e-01,9.9820326237e-01,3.7369432977e-04
interior,,6.2087911367e-01,9.3406595290e-02,3.7876810010e-01,nan,nan,-1.8977986481e-02,3.6016397086e-04,1.8780746644e-01,9.9843308743e-01,9.9843308743e-01,3.6016397086e-04
interior,,6.2637364864e-01,9.3406595290e-02,3.7328092448e-01,nan,nan,-1.6533842076e-02,2.7336793379e-04,1.8796951118e-01,9.9894788486e-01,9.9894788486e-01,2.7336793379e-04
interior,,6.3186812401e-01,9.3406595290e-02,3.6779074976e-01,nan,nan,-2.9503073962e-02,8.7043137318e-04,1.8813291099e-01,9.9946685281e-01,9.9946685281e-01,8.7043137318e-04
interior,,6.3736265898e-01,9.3406595290e-02,3.6229876245e-01,nan,nan,-5.2338817057e-02,2.7393517709e-03,1.8814934303e-01,9.9951903454e-01,9.9951903454e-01,2.7393517709e-03
interior,,6.4285713434e-01,9.3406595290e-02,3.5680823357e-01,nan,nan,-5.7876572748e-02,3.3496976731e-03,1.8798164768e-01,9.9898643579e-01,9.9898643579e-01,3.3496976731e-03
interior,,6.4835166931e-01,9.3406595290e-02,3.5132125173e-01,nan,nan,-3.0608347684e-02,9.3687094797e-04,1.8776768746e-01,9.9830669390e-01,9.9830669390e-01,9.3687094797e-04
interior,,6.5384614468e-01,9.3406595290e-02,3.4583716256e-01,nan,nan,9.9292773475e-03,9.8590548644e-05,1.8767530380e-01,9.9801312360e-01,9.9801312360e-01,9.8590548644e-05
interior,,6.5934067965e-01,9.3406595290e-02,3.4035329799e-01,nan,nan,3.2615586984e-02,1.0637765143e-03,1.8772298531e-01,9.9816464794e-01,9.9816464794e-01,1.0637765143e-03
interior,,6.6483515501e-01,9.3406595290e-02,3.3486819416e-01,nan,nan,3.2377321456e-02,1.0482909447e-03,1.8780465352e-01,9.9842414994e-01,9.9842414994e-01,1.0482909447e-03
interior,,6.7032968998e-01,9.3406595290e-02,3.2938191556e-01,nan,nan,2.3734830498e-02,5.6334217875e-04,1.8784553708e-01,9.9855404539e-01,9.9855404539e-01,5.6334217875e-04
interior,,6.7582416534e-01,9.3406595290e-02,3.2389536535e-01,nan,nan,1.3579686485e-02,1.8440788503e-04,1.8784627452e-01,9.9855638832e-01,9.9855638832e-01,1.8440788503e-04
interior,,6.8131870031e-01,9.3406595290e-02,3.1840886096e-01,nan,nan,3.3176383363e-03,1.1006724130e-05,1.8784086311e-01,9.9853919567e-01,9.9853919567e-01,1.1006724130e-05
interior,,6.8681317568e-01,9.3406595290e-02,3.1292223716e-01,nan,nan,-6.7521912942e-03,4.5592087273e-05,1.8787178795e-01,9.9863744534e-01,9.9863744534e-01,4.5592087273e-05
interior,,6.9230771065e-01,9.3406595290e-02,3.0743472702e-01,nan,nan,-2.4122871468e-02,5.8191292788e-04,1.8792511912e-01,9.9880686962e-01,9.9880686962e-01,5.8191292788e-04
interior,,6.9780218601e-01,9.3406595290e-02,3.0194674698e-01,nan,nan,-4.9007511356e-02,2.4017361693e-03,1.8791881151e-01,9.9878683213e-01,9.9878683213e-01,2.4017361693e-03
interior,,7.0329672098e-01,9.3406595290e-02,2.9645956577e-01,nan,nan,-6.4029319222e-02,4.0997537200e-03,1.8783525429e-01,9.9852137567e-01,9.9852137567e-01,4.0997537200e-03
interior,,7.0879119635e-01,9.3406595290e-02,2.9097383520e-01,nan,nan,-5.6821685378e-02,3.2287039292e-03,1.8778120911e-01,9.9834965841e-01,9.9834965841e-01,3.2287039292e-03
interior,,7.1428573132e-01,9.3406595290e-02,2.8548801655e-01,nan,nan,-3.8766996018e-02,1.5028799802e-03,1.8783833570e-01,9.9853116575e-01,9.9853116575e-01,1.5028799802e-03
interior,,7.1978020668e-01,9.3406595290e-02,2.8000089652e-01,nan,nan,-3.0319531175e-02,9.1927397069e-04,1.8790477083e-01,9.9874222816e-01,9.9874222816e-01,9.1927397069e-04
interior,,7.2527474165e-01,9.3406595290e-02,2.7451389618e-01,nan,nan,-3.0470436874e-02,9.2844752328e-04,1.8779684733e-01,9.9839934709e-01,9.9839934709e-01,9.2844752328e-04
interior,,7.3076921701e-01,9.3406595290e-02,2.6903034998e-01,nan,nan,-1.5951590832e-02,2.5445325006e-04,1.8755006303e-01,9.9761507322e-01,9.9761507322e-01,2.5445325006e-04
interior,,7.3626375198e-01,9.3406595290e-02,2.6355022574e-01,nan,nan,2.0399144097e-02,4.1612507988e-04,1.8744896396e-01,9.9729369389e-01,9.9729369389e-01,4.1612507988e-04
interior,,7.4175822735e-01,9.3406595290e-02,2.5806925993e-01,nan,nan,4.9081387184e-02,2.4089825679e-03,1.8764529409e-01,9.9791775154e-01,9.9791775154e-01,2.4089825679e-03
interior,,7.4725276232e-01,9.3406595290e-02,2.5258409530e-01,nan,nan,2.0351226675e-02,4.1417242718e-04,1.8783584857e-01,9.9852326377e-01,9.9852326377e-01,4.1417242718e-04
interior,,7.5274723768e-01,9.3406595290e-02,2.4709911159e-01,nan,nan,-3.0981197777e-02,9.5983461571e-04,1.8760962937e-01,9.9780440170e-01,9.9780440170e-01,9.5983461571e-04
interior,,7.5824177265e-01,9.3406595290e-02,2.4162006616e-01,nan,nan,-3.1266577113e-02,9.7759884439e-04,1.8723966274e-01,9.9662819062e-01,9.9662819062e-01,9.7759884439e-04
interior,,7.6373624802e-01,9.3406595290e-02,2.3614564324e-01,nan,nan,-7.3345328616e-03,5.3795372298e-05,1.8711938165e-01,9.9624563883e-01,9.9624563883e-01,5.3795372298e-05
interior,,7.6923078299e-01,9.3406595290e-02,2.3067036719e-01,nan,nan,2.4179887900e-02,5.8466697886e-04,1.8732698187e-01,9.9690586138e-01,9.9690586138e-01,5.8466697886e-04
interior,,7.7472525835e-01,9.3406595290e-02,2.2518991158e-01,nan,nan,2.0723042427e-02,4.2944448743e-04,1.8765370709e-01,9.9794448883e-01,9.9794448883e-01,4.2944448743e-04
interior,,7.8021979332e-01,9.3406595290e-02,2.1970523017e-01,nan,nan,-1.4668948056e-04,2.1517803707e-08,1.8778528472e-01,9.9836260834e-01,9.9836260834e-01,2.1517803707e-08
interior,,7.8571426868e-01,9.3406595290e-02,2.1421916853e-01,nan,nan,7.8603642683e-03,6.1785326430e-05,1.8787229181e-01,9.9863904608e-01,9.9863904608e-01,6.1785326430e-05
interior,,7.9120880365e-01,9.3406595290e-02,2.0873023558e-01,nan,nan,1.8830699800e-02,3.5459525495e-04,1.8810681093e-01,9.9938396645e-01,9.9938396645e-01,3.5459525495e-04
interior,,7.9670327902e-01,9.3406595290e-02,2.0323697682e-01,nan,nan,1.0040755281e-02,1.0081676661e-04,1.8833675243e-01,1.0001140770e+00,1.0001140770e+00,1.0081676661e-04
interior,,8.0219781399e-01,9.3406595290e-02,1.9774093116e-01,nan,nan,-5.6124633380e-03,3.1499744720e-05,1.8840905363e-01,1.0003435928e+00,1.0003435928e+00,3.1499744720e-05
interior,,8.0769228935e-01,9.3406595290e-02,1.9224514184e-01,nan,nan,-1.9389392969e-02,3.7594855972e-04,1.8831959385e-01,1.0000596042e+00,1.0000596042e+00,3.7594855972e-04
interior,,8.1318682432e-01,9.3406595290e-02,1.8675190140e-01,nan,nan,-2.4749293908e-02,6.1252754894e-04,1.8812396498e-01,9.9943844321e-01,9.9943844321e-01,6.1252754894e-04
interior,,8.1868129969e-01,9.3406595290e-02,1.8126224991e-01,nan,nan,-1.5025999230e-02,2.2578065285e-04,1.8793720501e-01,9.9884526248e-01,9.9884526248e-01,2.2578065285e-04
interior,,8.2417583466e-01,9.3406595290e-02,1.7577494526e-01,nan,nan,1.0118882207e-03,1.0239177713e-06,1.8785459316e-01,9.9858281727e-01,9.9858281727e-01,1.0239177713e-06
interior,,8.2967031002e-01,9.3406595290e-02,1.7028836036e-01,nan,nan,6.8120196106e-03,4.6403611175e-05,1.8784749450e-01,9.9856026430e-01,9.9856026430e-01,4.6403611175e-05
interior,,8.3516484499e-01,9.3406595290e-02,1.6480188139e-01,nan,nan,-4.6199718785e-03,2.1344140158e-05,1.8782034222e-01,9.9847399716e-01,9.9847399716e-01,2.1344140158e-05
interior,,8.4065932035e-01,9.3406595290e-02,1.5931658250e-01,nan,nan,-2.2240382382e-02,4.9463460851e-04,1.8771798459e-01,9.9814875699e-01,9.9814875699e-01,4.9463460851e-04
interior,,8.4615385532e-01,9.3406595290e-02,1.5383327022e-01,nan,nan,-2.0333174688e-02,4.1343799289e-04,1.8761134315e-01,9.9780984858e-01,9.9780984858e-01,4.1343799289e-04
interior,,8.5164833069e-01,9.3406595290e-02,1.4835056242e-01,nan,nan,6.3698166364e-03,4.0574563981e-05,1.8768544489e-01,9.9804535135e-01,9.9804535135e-01,4.0574563981e-05
interior,,8.5714286566e-01,9.3406595290e-02,1.4286428007e-01,nan,nan,2.5714820835e-02,6.6125201057e-04,1.8799960422e-01,9.9904347237e-01,9.9904347237e-01,6.6125201057e-04
interior,,8.6263734102e-01,9.3406595290e-02,1.3737189784e-01,nan,nan,1.3836757924e-02,1.9145586986e-04,1.8834143721e-01,1.0001289493e+00,1.0001289493e+00,1.9145586986e-04
interior,,8.6813187599e-01,9.3406595290e-02,1.3187520890e-01,nan,nan,-1.5392025935e-02,2.3691446237e-04,1.8846003354e-01,1.0005054096e+00,1.0005054096e+00,2.3691446237e-04
interior,,8.7362635136e-01,9.3406595290e-02,1.2637877716e-01,nan,nan,-3.4580050224e-02,1.1957798735e-03,1.8833795865e-01,1.0001179063e+00,1.0001179063e+00,1.1957798735e-03
interior,,8.7912088633e-01,9.3406595290e-02,1.2088524877e-01,nan,nan,-2.6011268138e-02,6.7658607014e-04,1.8815713576e-01,9.9954378070e-01,9.9954378070e-01,6.7658607014e-04
interior,,8.8461536169e-01,9.3406595290e-02,1.1539402940e-01,nan,nan,8.4648309241e-03,7.1653362574e-05,1.8809861479e-01,9.9935793714e-01,9.9935793714e-01,7.1653362574e-05
interior,,8.9010989666e-01,9.3406595290e-02,1.0990262091e-01,nan,nan,3.6970590135e-02,1.3668245349e-03,1.8815091403e-01,9.9952402334e-01,9.9952402334e-01,1.3668245349e-03
interior,,8.9560437202e-01,9.3406595290e-02,1.0441039225e-01,nan,nan,3.9795876036e-02,1.5837117495e-03,1.8818799745e-01,9.9964178045e-01,9.9964178045e-01,1.5837117495e-03
interior,,9.0109890699e-01,9.3406595290e-02,9.8917319749e-02,nan,nan,2.9920522572e-02,8.9523767098e-04,1.8826720574e-01,9.9989328037e-01,9.9989328037e-01,8.9523767098e-04
interior,,9.0659338236e-01,9.3406595290e-02,9.3421663991e-02,nan,nan,8.9428380451e-03,7.9974352301e-05,1.8848440426e-01,1.0005827608e+00,1.0005827608e+00,7.9974352301e-05
interior,,9.1208791733e-01,9.3406595290e-02,8.7922629571e-02,nan,nan,-3.8008181736e-02,1.4446218788e-03,1.8857063125e-01,1.0008564161e+00,1.0008564161e+00,1.4446218788e-03
interior,,9.1758239269e-01,9.3406595290e-02,8.2425974636e-02,nan,nan,-5.1096108069e-02,2.6108122598e-03,1.8822786714e-01,9.9976837751e-01,9.9976837751e-01,2.6108122598e-03
interior,,9.2307692766e-01,9.3406595290e-02,7.6935276079e-02,nan,nan,3.6754637725e-02,1.3509033943e-03,1.8803813836e-01,9.9916586549e-01,9.9916586549e-01,1.3509033943e-03
interior,,9.2857140303e-01,9.3406595290e-02,7.1442417448e-02,nan,nan,6.0461830292e-02,3.6556329223e-03,1.8841709255e-01,1.0003691102e+00,1.0003691102e+00,3.6556329223e-03
interior,,9.3406593800e-01,9.3406595290e-02,6.5944585031e-02,nan,nan,-3.5814908360e-02,1.2827076608e-03,1.8843429281e-01,1.0004237068e+00,1.0004237068e+00,1.2827076608e-03
interior,,9.3956041336e-01,9.3406595290e-02,6.0451216097e-02,nan,nan,-1.5374184644e-02,2.3636555346e-04,1.8807658605e-01,9.9928797652e-01,9.9928797652e-01,2.3636555346e-04
interior,,9.4505494833e-01,9.3406595290e-02,5.4960035343e-02,nan,nan,5.1602167834e-02,2.6627837251e-03,1.8822522846e-01,9.9975999925e-01,9.9975999925e-01,2.6627837251e-03
interior,,9.5054942369e-01,9.3406595290e-02,4.9464329560e-02,nan,nan,3.8063235112e-02,1.4488098672e-03,1.8848775610e-01,1.0005933991e+00,1.0005933991e+00,1.4488098672e-03
interior,,9.5604395866e-01,9.3406595290e-02,4.3965228875e-02,nan,nan,4.9343791502e-02,2.4348097598e-03,1.8863177795e-01,1.0010504523e+00,1.0010504523e+00,2.4348097598e-03
interior,,9.6153843403e-01,9.3406595290e-02,3.8464310216e-02,nan,nan,7.7634024020e-02,6.0270416856e-03,1.8868342672e-01,1.0012143343e+00,1.0012143343e+00,6.0270416856e-03
interior,,9.6703296900e-01,9.3406595290e-02,3.2963350237e-02,nan,nan,5.5641230977e-02,3.0959465846e-03,1.8865140007e-01,1.0011127150e+00,1.0011127150e+00,3.0959465846e-03
interior,,9.7252744436e-01,9.3406595290e-02,2.7462985745e-02,nan,nan,1.6226630307e-04,2.6330353114e-08,1.8864103541e-01,1.0010798273e+00,1.0010798273e+00,2.6330353114e-08
interior,,9.7802197933e-01,9.3406595290e-02,2.1963416780e-02,nan,nan,-1.0923369396e-01,1.1931999896e-02,1.8842734983e-01,1.0004016688e+00,1.0004016688e+00,1.1931999896e-02
interior,,9.8351645470e-01,9.3406595290e-02,1.6472945501e-02,nan,nan,-7.4174192415e-02,5.5018108205e-03,1.8775290733e-01,9.9825972953e-01,9.9825972953e-01,5.5018108205e-03
interior,,9.8901098967e-01,9.3406595290e-02,1.0987597542e-02,nan,nan,4.6875930600e-02,2.1973528696e-03,1.8794822309e-01,9.9888026264e-01,9.9888026264e-01,2.1973528696e-03
interior,,9.9450546503e-01,9.3406595290e-02,5.4958472563e-03,nan,nan,6.1693371011e-02,3.8060720268e-03,1.8831408382e-01,1.0000421114e+00,1.0000421114e+00,3.8060720268e-03
interior,,5.4945056327e-03,9.8901100457e-02,9.9449208472e-01,nan,nan,1.5961105073e-01,2.5475687517e-02,1.8938592895e-01,1.0034420510e+00,1.0034420510e+00,2.5475687517e-02
interior,,1.0989011265e-02,9.8901100457e-02,9.8897104458e-01,nan,nan,9.5092060763e-02,9.0425000201e-03,1.9029357590e-01,1.0063166599e+00,1.0063166599e+00,9.0425000201e-03
interior,,1.6483517364e-02,9.8901100457e-02,9.8343588495e-01,nan,nan,-3.3130843631e-02,1.0976527997e-03,1.9063434478e-01,1.0073948538e+00,1.0073948538e+00,1.0976527997e-03
interior,,2.1978022531e-02,9.8901100457e-02,9.7790358707e-01,nan,nan,5.6211571460e-02,3.1597407660e-03,1.9048119653e-01,1.0069103633e+00,1.0069103633e+00,3.1597407660e-03
interior,,2.7472527698e-02,9.8901100457e-02,9.7236434309e-01,nan,nan,4.8670067729e-02,2.3687754927e-03,1.9128005225e-01,1.0094363028e+00,1.0094363028e+00,2.3687754927e-03
interior,,3.2967034727e-02,9.8901100457e-02,9.6681690134e-01,nan,nan,-1.2353845008e-01,1.5261748649e-02,1.9120727276e-01,1.0092063080e+00,1.0092063080e+00,1.5261748649e-02
interior,,3.8461539894e-02,9.8901100457e-02,9.6127834743e-01,nan,nan,-1.2356234843e-01,1.5267653949e-02,1.9043461679e-01,1.0067629834e+00,1.0067629834e+00,1.5267653949e-02
interior,,4.3956045061e-02,9.8901100457e-02,9.5575181586e-01,nan,nan,-6.9494908974e-03,4.8295423733e-05,1.8996399480e-01,1.0052733171e+00,1.0052733171e+00,4.8295423733e-05
interior,,4.9450550228e-02,9.8901100457e-02,9.5022751070e-01,nan,nan,3.2459411319e-02,1.0536133832e-03,1.9014438350e-01,1.0058444337e+00,1.0058444337e+00,1.0536133832e-03
interior,,5.4945055395e-02,9.8901100457e-02,9.4469890418e-01,nan,nan,-6.6459030833e-02,4.4168027793e-03,1.9028922178e-01,1.0063028798e+00,1.0063028798e+00,4.4168027793e-03
interior,,6.0439560562e-02,9.8901100457e-02,9.3917290666e-01,nan,nan,-8.5209271242e-02,7.2606199055e-03,1.8990028298e-01,1.0050715647e+00,1.0050715647e+00,7.2606199055e-03
interior,,6.5934069455e-02,9.8901100457e-02,9.3365264513e-01,nan,nan,-5.9631347914e-03,3.5558976541e-05,1.8973664431e-01,1.0045532875e+00,1.0045532875e+00,3.5558976541e-05
interior,,7.1428574622e-02,9.8901100457e-02,9.2813252959e-01,nan,nan,1.7514476176e-02,3.0675687574e-04,1.8982053785e-01,1.0048190122e+00,1.0048190122e+00,3.0675687574e-04
interior,,7.6923079789e-02,9.8901100457e-02,9.2261305209e-01,nan,nan,-6.7427197263e-02,4.5464269308e-03,1.8953848387e-01,1.0039254944e+00,1.0039254944e+00,4.5464269308e-03
interior,,8.2417584956e-02,9.8901100457e-02,9.1710227773e-01,nan,nan,-7.3920039655e-02,5.4641722626e-03,1.8895610100e-01,1.0020793099e+00,1.0020793099e+00,5.4641722626e-03
interior,,8.7912090123e-02,9.8901100457e-02,9.1160014470e-01,nan,nan,-5.3627284960e-02,2.8758856921e-03,1.8855008386e-01,1.0007912090e+00,1.0007912090e+00,2.8758856921e-03
interior,,9.3406595290e-02,9.8901100457e-02,9.0610105978e-01,nan,nan,-3.5222733051e-02,1.2406409236e-03,1.8855081484e-01,1.0007935288e+00,1.0007935288e+00,1.2406409236e-03
interior,,9.8901100457e-02,9.8901100457e-02,9.0060207001e-01,nan,nan,6.5516159332e-02,4.2923671336e-03,1.8866044646e-01,1.0011414194e+00,1.0011414194e+00,4.2923671336e-03
interior,,1.0439560562e-01,9.8901100457e-02,8.9509564990e-01,nan,nan,6.7049075952e-02,4.4955785860e-03,1.8933172396e-01,1.0032702486e+00,1.0032702486e+00,4.4955785860e-03
interior,,1.0989011079e-01,9.8901100457e-02,8.8958015376e-01,nan,nan,1.1971290304e-02,1.4331179154e-04,1.8959316238e-01,1.0040987412e+00,1.0040987412e+00,1.4331179154e-04
interior,,1.1538461596e-01,9.8901100457e-02,8.8406378933e-01,nan,nan,-3.9653185482e-03,1.5723751188e-05,1.8951827908e-01,1.0038614725e+00,1.0038614725e+00,1.5723751188e-05
interior,,1.2087912112e-01,9.8901100457e-02,8.7854773448e-01,nan,nan,2.6250767218e-02,6.8910277954e-04,1.8961215854e-01,1.0041589264e+00,1.0041589264e+00,6.8910277954e-04
interior,,1.2637363374e-01,9.8901100457e-02,8.7302844779e-01,nan,nan,2.4392859574e-02,5.9501159818e-04,1.8982553899e-01,1.0048348517e+00,1.0048348517e+00,5.9501159818e-04
interior,,1.3186813891e-01,9.8901100457e-02,8.6750732218e-01,nan,nan,-2.8295019826e-02,8.0060814697e-04,1.8978610909e-01,1.0047099667e+00,1.0047099667e+00,8.0060814697e-04
interior,,1.3736264408e-01,9.8901100457e-02,8.6198933554e-01,nan,nan,-6.8538562059e-02,4.6975344891e-03,1.8950038285e-01,1.0038047640e+00,1.0038047640e+00,4.6975344891e-03
interior,,1.4285714924e-01,9.8901100457e-02,8.5647694610e-01,nan,nan,-7.2308355923e-02,5.2284983363e-03,1.8916096807e-01,1.0027289426e+00,1.0027289426e+00,5.2284983363e-03
interior,,1.4835165441e-01,9.8901100457e-02,8.5097060032e-01,nan,nan,-4.4817973358e-02,2.0086507359e-03,1.8882251593e-01,1.0016555987e+00,1.0016555987e+00,2.0086507359e-03
