# source=last_training_epoch
boundary_label,x,y,phi_pred,phi_target,abs_error
G1,0.00000000,0.66350019,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.28825036,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.78891951,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.41384417,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.50743896,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.24523206,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.04717850,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.57420588,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.38726348,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.60899508,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.96179897,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.04485638,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.36973587,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.05727760,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.21624142,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.46693727,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.63504261,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.17381078,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.51496220,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.98640507,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.14368618,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.17883097,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.32159588,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.67347527,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.19242939,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.20802249,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.59357846,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.33091190,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.60250527,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.14629455,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.05600549,1.00000000e+00,1.00000000e+00,0.00000000e+00
